,value_eur
147370,5000000.0
49339,1000000.0
126673,275000.0
34,77000000.0
88355,550000.0
130152,10000000.0
38116,9000000.0
19443,14500000.0
153858,750000.0
150096,600000.0
102161,1100000.0
56599,17500000.0
159205,300000.0
56273,52000000.0
57345,10500000.0
21298,5000000.0
113060,5000000.0
66999,1200000.0
141079,325000.0
18774,20000000.0
4351,3300000.0
112193,12500000.0
140546,575000.0
691,20000000.0
147876,10000000.0
56228,61000000.0
158287,400000.0
30410,1200000.0
93505,93000000.0
56312,36500000.0
95008,7500000.0
66863,1400000.0
112951,9000000.0
112523,13500000.0
151250,1300000.0
164700,5000000.0
112033,3500000.0
59546,2400000.0
36900,104000000.0
43576,2000000.0
93550,50500000.0
1475,7500000.0
117292,1900000.0
118243,1900000.0
1241,1700000.0
176421,120000.0
113982,5500000.0
56220,53000000.0
168562,450000.0
150564,1700000.0
19484,11500000.0
139117,1000000.0
95566,4800000.0
133302,1600000.0
178669,80000.0
164751,3300000.0
45332,875000.0
178045,120000.0
111988,20000000.0
60379,1300000.0
14525,750000.0
80732,1800000.0
18975,14500000.0
1812,9000000.0
93583,49000000.0
27895,1700000.0
131088,3800000.0
9474,1800000.0
103820,550000.0
75064,41000000.0
20557,2900000.0
158177,210000.0
93861,14000000.0
98385,2000000.0
143,53000000.0
112706,8000000.0
111702,30500000.0
76439,1600000.0
129576,41500000.0
647,14500000.0
127520,100000.0
178047,80000.0
70025,750000.0
80030,2100000.0
31897,600000.0
166882,1900000.0
18385,77000000.0
177715,60000.0
38128,10000000.0
113101,7000000.0
76925,2300000.0
20729,6500000.0
59447,2400000.0
124301,240000.0
166266,1500000.0
153158,625000.0
117841,325000.0
19579,9000000.0
38538,7000000.0
76013,14500000.0
110135,110000.0
18433,51500000.0
112510,12000000.0
96120,6500000.0
2914,4900000.0
111976,22500000.0
176817,100000.0
136618,750000.0
99150,1500000.0
3087,2800000.0
117479,1500000.0
125558,325000.0
152845,925000.0
85364,675000.0
183,25500000.0
132392,3300000.0
174974,190000.0
99363,1200000.0
94138,4800000.0
94789,10500000.0
167821,825000.0
127242,220000.0
149178,1500000.0
129674,31000000.0
18818,20000000.0
59480,2700000.0
131724,3900000.0
42816,1300000.0
178451,70000.0
154531,725000.0
101955,575000.0
172347,300000.0
2092,4100000.0
1075,11500000.0
94267,11500000.0
37237,26500000.0
167633,1000000.0
131828,4200000.0
96881,4100000.0
94121,14500000.0
2001,4400000.0
150154,1700000.0
76602,8500000.0
174096,190000.0
77721,5500000.0
176245,90000.0
58099,4800000.0
149923,2800000.0
108631,300000.0
93725,25000000.0
38057,14500000.0
854,23000000.0
108765,250000.0
158022,300000.0
93796,21000000.0
109942,170000.0
126121,350000.0
153875,775000.0
143419,350000.0
155492,750000.0
20746,6000000.0
251,29500000.0
35240,350000.0
133705,1700000.0
125562,375000.0
171910,425000.0
56679,20500000.0
38563,6500000.0
728,16500000.0
147261,27000000.0
7478,2100000.0
141797,240000.0
112727,7000000.0
97512,2800000.0
43338,2900000.0
19066,20500000.0
44366,2600000.0
166390,2000000.0
144320,210000.0
113170,12000000.0
118503,1000000.0
72702,525000.0
152867,1000000.0
108295,300000.0
37183,37500000.0
165122,3200000.0
75544,15000000.0
904,15000000.0
28285,1100000.0
56342,34500000.0
158228,600000.0
158043,350000.0
707,16500000.0
104323,925000.0
119284,1400000.0
153090,500000.0
85659,575000.0
117189,1400000.0
75606,17000000.0
95231,8500000.0
37505,15500000.0
137369,775000.0
172109,450000.0
156128,525000.0
132890,2800000.0
94069,14500000.0
166003,750000.0
117357,1800000.0
76836,8000000.0
76321,10000000.0
164086,10500000.0
41597,3600000.0
76171,4100000.0
5389,2800000.0
142043,500000.0
157644,400000.0
147549,14000000.0
18372,107500000.0
111648,33000000.0
117883,425000.0
160331,70000.0
56425,27500000.0
101514,825000.0
153516,1100000.0
39499,3600000.0
115356,2400000.0
130603,8000000.0
134282,1700000.0
164273,7500000.0
146,55500000.0
130460,6500000.0
56499,34000000.0
97600,3100000.0
57016,24500000.0
304,29500000.0
151654,1200000.0
95475,4500000.0
69179,900000.0
79140,3000000.0
56427,31000000.0
4707,2000000.0
56314,38500000.0
63125,575000.0
37032,52500000.0
168387,825000.0
89158,500000.0
37046,34500000.0
1208,8000000.0
157329,625000.0
65600,825000.0
114464,4900000.0
64518,2100000.0
82280,575000.0
79278,2600000.0
98193,3000000.0
75061,32500000.0
117952,1000000.0
109809,140000.0
56594,17500000.0
70863,550000.0
75047,36000000.0
115396,2100000.0
130028,11500000.0
37509,14500000.0
171014,450000.0
166565,900000.0
152187,325000.0
162767,120000.0
175953,120000.0
122161,220000.0
135302,1400000.0
36939,80000000.0
165294,2500000.0
19425,17000000.0
147521,14500000.0
38877,9500000.0
166480,1000000.0
79382,2400000.0
113871,5000000.0
117404,1600000.0
170892,400000.0
118240,1700000.0
93917,19500000.0
139691,500000.0
52108,600000.0
11972,1100000.0
107645,275000.0
37065,30500000.0
132505,1700000.0
20493,3100000.0
90503,300000.0
94521,9000000.0
111064,100000.0
78494,4200000.0
57128,12500000.0
19205,22000000.0
112465,10500000.0
142631,275000.0
141101,575000.0
20801,4200000.0
19528,10000000.0
122343,425000.0
149207,3000000.0
111698,21000000.0
788,10000000.0
131851,3900000.0
113670,8000000.0
99095,2000000.0
62825,1400000.0
173833,375000.0
37076,36500000.0
127207,210000.0
167058,1100000.0
129958,14500000.0
157345,575000.0
169240,725000.0
150633,1900000.0
83049,1000000.0
83413,275000.0
1990,5000000.0
136116,1100000.0
61252,1700000.0
171340,500000.0
141167,600000.0
137643,120000.0
170643,500000.0
112360,13000000.0
19638,7500000.0
77269,6500000.0
91113,250000.0
129603,39000000.0
164274,9500000.0
215,39500000.0
144614,190000.0
102126,500000.0
90491,325000.0
146733,60000.0
51342,825000.0
38281,7000000.0
119015,600000.0
119336,1200000.0
106339,700000.0
84530,750000.0
139183,750000.0
120270,625000.0
20867,3600000.0
134289,1700000.0
82799,1200000.0
56879,16000000.0
176337,110000.0
124238,275000.0
164807,3500000.0
159858,250000.0
77058,5500000.0
130554,7000000.0
150797,775000.0
19166,12000000.0
171234,500000.0
92783,130000.0
1553,7000000.0
38437,8500000.0
113346,6000000.0
165077,3200000.0
58182,9500000.0
72781,400000.0
56452,20500000.0
87296,775000.0
18889,24500000.0
20990,2400000.0
164152,7500000.0
57610,13000000.0
21925,2300000.0
79870,2500000.0
43298,2900000.0
170403,375000.0
112448,10000000.0
150436,2200000.0
130503,9500000.0
42128,1300000.0
126682,325000.0
165457,2400000.0
2121,4200000.0
94563,10500000.0
111088,100000.0
18724,33500000.0
89257,425000.0
127154,250000.0
120719,725000.0
21324,5000000.0
171922,80000.0
166441,1700000.0
57163,8500000.0
72719,425000.0
116595,2000000.0
124485,550000.0
164554,4900000.0
167748,950000.0
164582,4900000.0
129432,35000.0
138187,850000.0
93802,22000000.0
117466,1500000.0
129605,31000000.0
55046,275000.0
104246,425000.0
116606,2100000.0
154747,750000.0
129604,38500000.0
165683,2700000.0
121453,1100000.0
172557,300000.0
122750,675000.0
151466,1000000.0
93944,15500000.0
148098,5000000.0
167370,1100000.0
7245,2500000.0
164190,110000.0
2887,5000000.0
164181,8000000.0
167405,900000.0
13810,800000.0
147463,15500000.0
170065,375000.0
122731,675000.0
109240,230000.0
147814,4900000.0
93528,69500000.0
983,5000000.0
37180,37000000.0
93517,63000000.0
72334,500000.0
139530,675000.0
122720,700000.0
148247,6000000.0
115037,3500000.0
100400,1200000.0
48048,1300000.0
165425,2800000.0
75631,14500000.0
76854,6500000.0
33376,500000.0
148660,2700000.0
40040,4500000.0
88402,525000.0
91780,130000.0
158918,210000.0
75586,17500000.0
44679,1600000.0
130924,5000000.0
153748,925000.0
95473,4500000.0
86085,525000.0
85979,475000.0
93636,29000000.0
164311,6000000.0
124724,475000.0
139398,725000.0
90169,275000.0
18359,115500000.0
77049,7000000.0
177437,100000.0
605,14500000.0
137821,525000.0
96568,3400000.0
76036,12500000.0
130255,11000000.0
112617,8500000.0
93628,36500000.0
73594,300000.0
19596,4800000.0
39965,3000000.0
21643,1900000.0
82291,425000.0
178864,35000.0
57073,13500000.0
168493,650000.0
59983,4200000.0
2434,3800000.0
58436,3400000.0
2293,7000000.0
19488,9000000.0
142861,325000.0
117568,1200000.0
79818,2900000.0
156667,575000.0
174849,170000.0
137844,725000.0
84017,900000.0
103654,700000.0
165458,2800000.0
56655,24500000.0
46776,1700000.0
19326,8500000.0
53547,475000.0
153364,875000.0
70778,675000.0
411,24500000.0
109874,120000.0
94985,7500000.0
75698,5500000.0
58646,6000000.0
163862,45500000.0
156320,825000.0
164900,3300000.0
80153,2200000.0
142710,450000.0
147333,17000000.0
138831,625000.0
161481,240000.0
165207,2500000.0
139509,725000.0
75519,15500000.0
168882,750000.0
75854,10500000.0
49226,1100000.0
133664,1800000.0
114399,4100000.0
48307,1100000.0
68157,1100000.0
57406,9000000.0
129907,16500000.0
58229,5500000.0
20988,2100000.0
77186,8000000.0
27075,1300000.0
65511,700000.0
57167,9000000.0
3804,2200000.0
20569,3800000.0
36281,200000.0
7301,2300000.0
56242,11000000.0
168424,800000.0
134216,2400000.0
133541,2100000.0
131309,5000000.0
150345,2700000.0
33249,600000.0
148376,5000000.0
66890,1300000.0
133790,1500000.0
175689,120000.0
53939,375000.0
77675,7000000.0
100167,1300000.0
56858,18000000.0
94468,13000000.0
120099,725000.0
55651,190000.0
101061,1300000.0
114234,6000000.0
77007,6500000.0
35870,300000.0
57087,14000000.0
72706,525000.0
21971,4000000.0
57082,12500000.0
115118,3900000.0
125814,160000.0
138306,725000.0
148717,
95063,6000000.0
154322,1200000.0
93933,16500000.0
115789,3100000.0
37096,46500000.0
49127,1500000.0
58349,4900000.0
60139,2500000.0
56753,11500000.0
24145,925000.0
135652,950000.0
18354,107500000.0
109955,180000.0
66815,1600000.0
340,26500000.0
75783,13000000.0
142446,350000.0
117825,950000.0
37088,43500000.0
164159,6000000.0
137513,825000.0
147561,13000000.0
164193,5500000.0
19975,1900000.0
96101,8000000.0
130418,6000000.0
137567,850000.0
174396,210000.0
76290,12000000.0
87305,800000.0
130107,11500000.0
64112,475000.0
38980,5000000.0
67492,650000.0
128386,130000.0
93627,35000000.0
2681,2800000.0
51433,775000.0
112495,10500000.0
163959,17000000.0
164225,6000000.0
100654,525000.0
147844,6500000.0
39318,7000000.0
26858,1900000.0
94375,11000000.0
92395,130000.0
56267,49500000.0
139735,500000.0
76203,8500000.0
55309,275000.0
75351,24000000.0
164080,12500000.0
58684,4500000.0
167822,825000.0
37240,25500000.0
1872,6000000.0
39422,4800000.0
94672,9000000.0
167816,650000.0
56362,25000000.0
178527,70000.0
57218,10000000.0
40753,4200000.0
139716,600000.0
1406,12500000.0
164694,5000000.0
56268,56000000.0
117122,1400000.0
20336,6000000.0
94902,9000000.0
147518,10500000.0
56203,62000000.0
155383,875000.0
110289,170000.0
52071,600000.0
46723,1600000.0
39009,4700000.0
112389,700000.0
116487,2500000.0
144631,200000.0
164317,3400000.0
114927,4600000.0
145862,130000.0
109144,275000.0
114560,2400000.0
1123,11000000.0
18894,23500000.0
165676,2900000.0
155221,475000.0
28680,475000.0
130950,6000000.0
147889,8500000.0
133783,1800000.0
165218,3300000.0
131181,7500000.0
172857,
75052,57000000.0
19772,11500000.0
111750,19500000.0
131254,5500000.0
150580,2100000.0
122844,650000.0
141520,450000.0
63620,1900000.0
133272,2100000.0
75973,8500000.0
547,18500000.0
18514,48500000.0
137965,700000.0
11,106500000.0
107327,475000.0
135290,1200000.0
7057,1200000.0
15,70500000.0
129770,9000000.0
20556,3000000.0
65364,725000.0
111882,31000000.0
24066,1300000.0
65109,975000.0
1227,8000000.0
156513,550000.0
164115,10500000.0
29628,800000.0
75625,15000000.0
94826,8500000.0
167628,750000.0
59139,3300000.0
93563,43500000.0
155354,825000.0
88585,400000.0
64129,850000.0
151240,1700000.0
131934,2200000.0
39324,6500000.0
175812,130000.0
58147,9500000.0
72335,475000.0
164395,6000000.0
37083,68500000.0
90062,325000.0
95596,5000000.0
140724,500000.0
169546,650000.0
58607,7000000.0
54332,375000.0
93559,40500000.0
43333,3000000.0
130032,10500000.0
74007,250000.0
132064,2600000.0
169815,750000.0
60672,3400000.0
150819,1600000.0
153261,850000.0
100041,1800000.0
115874,3000000.0
143296,230000.0
38401,11500000.0
109113,250000.0
147385,12000000.0
56872,15000000.0
31406,1200000.0
166325,1800000.0
1162,9000000.0
284,31000000.0
39317,7500000.0
142873,375000.0
82366,875000.0
93924,19500000.0
145920,110000.0
114628,3800000.0
154572,875000.0
604,14500000.0
144601,210000.0
129819,23000000.0
37002,29500000.0
54353,350000.0
166336,1700000.0
165627,2000000.0
56426,32500000.0
114049,6000000.0
133623,1900000.0
171923,400000.0
77302,6000000.0
164039,9500000.0
153156,825000.0
164168,8000000.0
84977,1200000.0
165372,1800000.0
135659,700000.0
148204,7000000.0
75211,31000000.0
20543,3500000.0
40045,4700000.0
125251,500000.0
125313,550000.0
121584,700000.0
130194,6500000.0
152450,950000.0
114483,3600000.0
151896,1200000.0
2450,3500000.0
82623,775000.0
56703,20500000.0
104319,1000000.0
113915,4800000.0
12959,900000.0
117836,1200000.0
222,37500000.0
18484,30500000.0
1776,6000000.0
75057,60000000.0
134572,1300000.0
36933,68500000.0
170571,525000.0
115927,2800000.0
56332,58000000.0
129916,16500000.0
154367,925000.0
125949,450000.0
112518,13500000.0
94143,12000000.0
105450,700000.0
75645,16000000.0
108703,250000.0
148133,7500000.0
126609,300000.0
57741,7000000.0
57565,5500000.0
128006,190000.0
165088,4200000.0
57804,7500000.0
154129,675000.0
161222,170000.0
137184,975000.0
42994,675000.0
127115,250000.0
53918,400000.0
164058,12000000.0
77754,4900000.0
59055,3100000.0
12895,1000000.0
147410,20000000.0
151524,775000.0
155321,1000000.0
130914,6500000.0
150031,2100000.0
97015,3700000.0
178078,60000.0
115601,4600000.0
131516,3100000.0
164661,5000000.0
77824,4500000.0
151379,1300000.0
106427,575000.0
53933,375000.0
18637,34500000.0
108156,325000.0
18626,48000000.0
163985,13500000.0
50462,900000.0
81674,1800000.0
1511,8000000.0
41972,1600000.0
76133,9000000.0
112674,2100000.0
20316,5500000.0
139592,650000.0
89971,375000.0
140861,300000.0
164268,9500000.0
155438,775000.0
163997,12000000.0
19118,9500000.0
145048,250000.0
51409,800000.0
101156,1000000.0
95656,7000000.0
105293,375000.0
95637,7500000.0
145442,200000.0
111801,24500000.0
131336,5000000.0
143613,250000.0
65166,900000.0
107216,450000.0
76856,6500000.0
138138,875000.0
93834,22000000.0
75404,17000000.0
130295,11000000.0
91572,220000.0
147186,38000000.0
667,22500000.0
156536,625000.0
119297,1200000.0
57041,16500000.0
56728,14000000.0
79096,3500000.0
118507,1000000.0
114681,4000000.0
125070,350000.0
164155,7500000.0
158473,350000.0
111640,41000000.0
111961,14000000.0
37174,38500000.0
56163,67500000.0
113594,5500000.0
60996,1600000.0
155669,725000.0
37325,22000000.0
154315,1300000.0
144935,120000.0
37162,27500000.0
179415,50000.0
153135,625000.0
178051,80000.0
56856,20000000.0
113415,6500000.0
56687,20000000.0
115148,3000000.0
99089,2100000.0
155562,725000.0
36149,240000.0
82179,900000.0
157045,300000.0
86147,975000.0
75314,10500000.0
115892,2400000.0
148457,6000000.0
47949,1400000.0
118569,1000000.0
76889,8000000.0
2894,4900000.0
1203,8000000.0
24545,2700000.0
54822,275000.0
112037,4500000.0
98444,2300000.0
19171,15500000.0
56899,16500000.0
113460,4400000.0
18642,38500000.0
1283,4900000.0
146394,130000.0
39016,4700000.0
161211,160000.0
144704,160000.0
88460,475000.0
56457,26000000.0
46283,700000.0
168837,700000.0
174341,160000.0
113629,9500000.0
131301,5500000.0
18865,33000000.0
165264,2900000.0
170092,500000.0
56297,35000000.0
138888,625000.0
149037,4100000.0
161432,100000.0
161559,160000.0
128695,100000.0
107747,300000.0
117576,1200000.0
73180,400000.0
166385,1600000.0
158961,180000.0
159988,250000.0
38065,11000000.0
153648,850000.0
138560,750000.0
40738,4000000.0
75029,66000000.0
55762,150000.0
113968,2300000.0
114443,3900000.0
169508,500000.0
3158,2700000.0
2885,5000000.0
165796,2100000.0
166486,1300000.0
56862,18500000.0
39729,2500000.0
167849,825000.0
131470,2400000.0
117121,1300000.0
169127,700000.0
154890,550000.0
97613,2600000.0
129754,20000000.0
106622,375000.0
164336,4500000.0
120807,800000.0
136247,1000000.0
166729,1700000.0
129836,17500000.0
1117,11500000.0
57092,14500000.0
78089,3200000.0
112845,9000000.0
46363,600000.0
168040,1100000.0
162367,150000.0
125304,525000.0
121461,1200000.0
164217,7500000.0
164185,7500000.0
19365,8500000.0
75628,17000000.0
25,109000000.0
148989,3800000.0
53389,600000.0
47047,1500000.0
117460,1500000.0
1329,8000000.0
156264,525000.0
133160,1300000.0
112961,9000000.0
166096,1900000.0
39075,2900000.0
76192,6500000.0
20584,4500000.0
175671,220000.0
176522,90000.0
61661,2600000.0
142005,525000.0
122584,775000.0
129685,18500000.0
163764,40000.0
157824,375000.0
149687,2800000.0
139793,450000.0
95230,7500000.0
118053,1100000.0
104946,550000.0
121342,650000.0
75143,23500000.0
13861,750000.0
163970,13500000.0
164577,5000000.0
74430,210000.0
165876,3000000.0
167485,900000.0
152018,1200000.0
130413,6500000.0
29052,600000.0
125337,475000.0
112839,9000000.0
18630,37000000.0
76731,9000000.0
2378,4900000.0
123724,600000.0
75402,13000000.0
75158,25500000.0
37301,27500000.0
125472,400000.0
158225,550000.0
7227,2600000.0
72229,500000.0
84218,850000.0
94105,12500000.0
37577,21000000.0
93851,21000000.0
165682,2500000.0
128651,110000.0
132238,3300000.0
86155,975000.0
36562,130000.0
143471,325000.0
93554,62500000.0
132325,3100000.0
134028,1300000.0
35887,275000.0
134271,2000000.0
129808,21500000.0
175426,275000.0
111793,25000000.0
82368,925000.0
76020,13000000.0
107447,350000.0
128750,80000.0
119895,600000.0
47986,1300000.0
147152,47500000.0
151961,1100000.0
170374,375000.0
176726,100000.0
56586,15000000.0
655,26500000.0
127960,170000.0
122661,625000.0
20685,7000000.0
19538,9500000.0
165267,1500000.0
166941,1900000.0
38632,3500000.0
33897,550000.0
10711,1300000.0
111734,26500000.0
148099,7000000.0
55592,200000.0
148339,4900000.0
77227,7500000.0
53638,425000.0
37499,17500000.0
20268,9000000.0
120248,800000.0
5486,2000000.0
149350,3900000.0
134045,1600000.0
168950,725000.0
94646,9000000.0
168613,475000.0
118430,1100000.0
116454,3100000.0
111667,28500000.0
93587,38500000.0
162547,90000.0
104654,550000.0
93948,14500000.0
177176,100000.0
18858,32500000.0
108138,350000.0
57186,10500000.0
129616,33000000.0
75954,10500000.0
166683,1100000.0
45580,2000000.0
92287,160000.0
164221,6500000.0
78143,3400000.0
46687,900000.0
29247,1300000.0
37114,41500000.0
111830,12500000.0
164666,4200000.0
11811,1200000.0
40945,2600000.0
9820,1300000.0
166789,1500000.0
48205,1200000.0
37517,16000000.0
131820,3300000.0
94737,10500000.0
58935,2900000.0
131046,4000000.0
80389,1800000.0
143122,240000.0
38680,5500000.0
34379,650000.0
70944,575000.0
177351,120000.0
76526,6500000.0
130776,8000000.0
147138,74000000.0
32464,800000.0
133894,1000000.0
129588,33500000.0
38698,5500000.0
83052,925000.0
83890,1000000.0
157019,300000.0
62878,1600000.0
21028,2500000.0
161300,140000.0
159770,325000.0
150774,1100000.0
118331,1400000.0
151739,1600000.0
111896,24000000.0
18952,14000000.0
129748,25000000.0
163908,18500000.0
29250,1300000.0
168945,700000.0
82855,1200000.0
148411,4700000.0
76416,7500000.0
129623,41000000.0
126176,300000.0
56869,14000000.0
24004,1400000.0
66037,1100000.0
30634,1100000.0
79999,2400000.0
94102,12500000.0
166119,2600000.0
131532,2900000.0
76053,11000000.0
157586,400000.0
159994,250000.0
113008,3000000.0
161959,210000.0
78135,2500000.0
121626,800000.0
684,19500000.0
178494,60000.0
93826,23000000.0
120760,850000.0
165037,3300000.0
75153,31000000.0
18867,35000000.0
45888,1400000.0
61525,3200000.0
112031,14000000.0
107343,425000.0
174062,150000.0
148912,4800000.0
2979,3400000.0
133333,1600000.0
147167,46500000.0
159880,275000.0
176230,100000.0
113028,4300000.0
37408,26500000.0
167224,700000.0
138921,425000.0
17036,325000.0
144079,240000.0
98192,3000000.0
129989,2400000.0
136770,850000.0
121433,675000.0
75897,9000000.0
147335,21000000.0
58156,9500000.0
132235,3300000.0
95117,9000000.0
89911,450000.0
96107,6000000.0
104506,725000.0
164021,1300000.0
151799,1400000.0
167899,925000.0
56819,26500000.0
168576,675000.0
123867,450000.0
38986,5500000.0
102546,850000.0
27150,1200000.0
75168,31500000.0
147229,21000000.0
76311,11500000.0
61553,3000000.0
138522,625000.0
91166,250000.0
18644,33000000.0
75275,23000000.0
159507,275000.0
85025,1100000.0
18922,20500000.0
165382,1800000.0
164995,3300000.0
3625,4100000.0
78314,6000000.0
38517,5500000.0
133591,2300000.0
166288,1300000.0
19555,8500000.0
81737,1300000.0
98904,1400000.0
18392,72000000.0
538,17500000.0
3713,2800000.0
77189,8500000.0
39550,3300000.0
158222,550000.0
150928,1200000.0
178471,80000.0
108120,350000.0
75770,15000000.0
170163,650000.0
56466,22000000.0
19075,16000000.0
63446,2400000.0
164222,6000000.0
98730,1400000.0
86133,975000.0
133287,2100000.0
103697,600000.0
59984,4000000.0
112143,13500000.0
167010,1100000.0
24292,1200000.0
97437,3300000.0
129553,71500000.0
131018,1600000.0
167291,800000.0
129968,14000000.0
133359,2000000.0
93240,70000.0
73991,240000.0
123349,450000.0
99657,775000.0
38969,6000000.0
59600,2300000.0
94937,6500000.0
152283,1000000.0
178118,90000.0
41169,1500000.0
19785,10500000.0
93694,24500000.0
146698,70000.0
20273,9000000.0
114136,6000000.0
147514,14000000.0
135975,1900000.0
2064,2900000.0
75437,20500000.0
77321,6000000.0
114393,4900000.0
37283,33500000.0
22740,3600000.0
75320,19500000.0
39698,2500000.0
61232,1000000.0
94804,10500000.0
153517,925000.0
164123,10500000.0
81307,875000.0
168931,725000.0
161960,200000.0
135885,1000000.0
149901,2900000.0
136007,1300000.0
56415,34500000.0
112633,10000000.0
177028,90000.0
164224,5500000.0
130071,14000000.0
39798,3000000.0
114793,3100000.0
148010,4300000.0
60892,2100000.0
149305,4400000.0
57629,12500000.0
76208,8500000.0
129701,14500000.0
172181,275000.0
77114,6500000.0
123384,450000.0
135656,950000.0
56814,31000000.0
124607,525000.0
77782,5500000.0
126794,275000.0
171839,425000.0
101269,900000.0
85329,775000.0
74415,190000.0
161581,180000.0
124432,525000.0
93524,73000000.0
40923,2600000.0
111598,66500000.0
78318,6000000.0
57797,6500000.0
155686,575000.0
154077,250000.0
16267,500000.0
38163,8000000.0
117375,1700000.0
102171,1300000.0
129635,36000000.0
84973,1200000.0
121898,725000.0
164174,9000000.0
114062,6000000.0
94312,12000000.0
14800,500000.0
127961,190000.0
168272,425000.0
127430,170000.0
75478,18500000.0
11873,1100000.0
116041,1300000.0
24604,2600000.0
40575,2300000.0
22674,3800000.0
52841,575000.0
170866,400000.0
29097,1500000.0
75435,20000000.0
137537,825000.0
545,20000000.0
166011,2000000.0
18984,18500000.0
175202,210000.0
140326,625000.0
126626,300000.0
94331,2400000.0
136417,1100000.0
19618,7500000.0
557,21000000.0
116528,2700000.0
174018,160000.0
172467,350000.0
127671,190000.0
18462,56000000.0
112815,11500000.0
112043,9500000.0
151727,1400000.0
157369,525000.0
154800,750000.0
155796,700000.0
105435,750000.0
164797,3700000.0
156319,875000.0
21960,4000000.0
20041,4600000.0
118875,525000.0
129663,22000000.0
127631,230000.0
14,72000000.0
167883,825000.0
76993,5500000.0
132849,2400000.0
77906,4900000.0
147527,14500000.0
158843,275000.0
69743,150000.0
61279,1600000.0
159004,400000.0
126603,325000.0
96128,6000000.0
120359,1300000.0
117005,1600000.0
41784,1800000.0
147751,10500000.0
164740,2700000.0
150543,1700000.0
147815,6000000.0
146187,100000.0
29081,1500000.0
81505,900000.0
15825,525000.0
95137,8500000.0
94830,8500000.0
105579,500000.0
19803,8000000.0
54707,300000.0
75095,45000000.0
136914,875000.0
120338,625000.0
164815,4000000.0
127321,160000.0
30516,1000000.0
149276,3400000.0
139072,900000.0
21430,3400000.0
72191,525000.0
113085,6000000.0
149784,3300000.0
96032,3200000.0
58635,6500000.0
103923,625000.0
117021,1700000.0
104457,675000.0
76159,4500000.0
131957,1000000.0
154910,675000.0
12907,1000000.0
60290,425000.0
122479,875000.0
47187,1000000.0
138486,650000.0
13829,800000.0
75259,27000000.0
134352,1600000.0
131624,7000000.0
160590,190000.0
163962,19500000.0
111942,15500000.0
165097,3100000.0
79079,4100000.0
19283,13000000.0
101672,675000.0
37649,13500000.0
62775,1700000.0
731,17000000.0
168322,900000.0
76647,10000000.0
41119,425000.0
75792,12500000.0
100080,1400000.0
164366,6500000.0
115932,2200000.0
96284,4200000.0
73888,350000.0
50947,525000.0
130249,12000000.0
15771,600000.0
150492,1900000.0
135323,1300000.0
45728,1900000.0
56397,52000000.0
610,17500000.0
87394,700000.0
84090,800000.0
179179,60000.0
141125,650000.0
76375,9500000.0
21606,1100000.0
57847,5500000.0
936,10500000.0
28519,925000.0
124320,350000.0
18757,25000000.0
174050,140000.0
18367,105500000.0
111697,21000000.0
1702,6000000.0
149641,1900000.0
88468,500000.0
175721,90000.0
23943,1600000.0
176570,100000.0
144949,110000.0
64263,1100000.0
89969,375000.0
24345,1200000.0
62120,1400000.0
57168,7000000.0
35547,400000.0
163947,16500000.0
65,81500000.0
166462,950000.0
77788,4700000.0
179334,35000.0
114726,4000000.0
166515,1300000.0
116548,2100000.0
19497,11000000.0
171433,475000.0
77185,8500000.0
174163,210000.0
131672,4100000.0
21139,2900000.0
156141,375000.0
147646,9000000.0
167817,825000.0
119304,1400000.0
164302,8000000.0
1130,10500000.0
143061,325000.0
85278,725000.0
136227,1200000.0
61159,1300000.0
15261,625000.0
89788,425000.0
147393,17000000.0
143366,325000.0
41362,1800000.0
153308,875000.0
23547,1500000.0
89981,325000.0
113865,6500000.0
21045,1600000.0
179077,40000.0
73948,275000.0
177585,80000.0
116246,2000000.0
175742,120000.0
34383,575000.0
128361,130000.0
130755,5500000.0
173337,350000.0
38582,6500000.0
99125,1600000.0
119953,675000.0
37031,48500000.0
113040,7000000.0
154333,1100000.0
132968,2700000.0
771,11500000.0
102157,1300000.0
134326,1600000.0
21077,2600000.0
95419,4400000.0
80338,1400000.0
75623,15500000.0
95235,8500000.0
112519,11500000.0
121476,1000000.0
139178,750000.0
76249,7500000.0
138220,950000.0
57144,8500000.0
466,18000000.0
176667,100000.0
63807,1300000.0
79217,3200000.0
164145,8000000.0
1309,6500000.0
97587,3200000.0
108662,300000.0
37971,10500000.0
131029,5000000.0
40063,3700000.0
115341,1800000.0
115942,2200000.0
99208,1500000.0
41480,3700000.0
79386,2400000.0
143621,300000.0
146275,110000.0
113132,6000000.0
29170,1300000.0
57507,7000000.0
154667,775000.0
41035,1800000.0
78939,1500000.0
164160,7000000.0
56335,46000000.0
159090,325000.0
103256,1100000.0
129368,60000.0
77672,7000000.0
113672,8000000.0
94749,11500000.0
147496,10500000.0
130170,7500000.0
156451,575000.0
56305,35500000.0
121542,875000.0
94140,12500000.0
178139,60000.0
18416,109500000.0
148090,5000000.0
175670,200000.0
136089,1300000.0
1413,11500000.0
133332,1300000.0
86086,500000.0
101878,775000.0
130981,3100000.0
146224,100000.0
140223,625000.0
149304,3700000.0
174606,210000.0
45126,325000.0
116247,2000000.0
75947,8500000.0
58908,2100000.0
150253,1400000.0
133700,1700000.0
53775,325000.0
76377,10000000.0
8558,1900000.0
47634,775000.0
42363,3400000.0
75845,11000000.0
79932,2500000.0
698,17500000.0
